index,Unnamed: 0,trial_id,start_time,end_time,move_onset_time,split,trial_type,trial_version,maze_id,success,target_on_time,go_cue_time,rt,delay,num_targets,target_pos,num_barriers,barrier_pos,active_target
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [-162  111   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
1364,1364,1364,0 days 00:47:47.700000,0 days 00:47:50.536000,0 days 00:47:49.367000,train,24.0,2.0,83.0,True,0 days 00:47:48.385000,0 days 00:47:49.033000,334.0,648.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [-162  111   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
1503,1503,1503,0 days 00:54:48.600000,0 days 00:54:51.641000,0 days 00:54:50.470000,train,24.0,2.0,83.0,True,0 days 00:54:49.323000,0 days 00:54:50.105000,365.0,782.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [-162  111   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
1544,1544,1544,0 days 00:56:56.700000,0 days 00:56:59.926000,0 days 00:56:58.695000,train,24.0,2.0,83.0,True,0 days 00:56:57.589000,0 days 00:56:58.337000,358.0,748.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [-162  111   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
1665,1665,1665,0 days 01:02:56.200000,0 days 01:02:58.756000,0 days 01:02:57.553000,train,24.0,2.0,83.0,True,0 days 01:02:57.011000,0 days 01:02:57.109000,444.0,98.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [-162  111   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
1849,1849,1849,0 days 01:12:12.900000,0 days 01:12:15.531000,0 days 01:12:14.341000,train,24.0,2.0,83.0,True,0 days 01:12:13.688000,0 days 01:12:14.003000,338.0,315.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [-162  111   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
1919,1919,1919,0 days 01:15:49.200000,0 days 01:15:52.211000,0 days 01:15:50.840000,train,24.0,2.0,83.0,True,0 days 01:15:49.959000,0 days 01:15:50.474000,366.0,515.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [-162  111   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
1920,1920,1920,0 days 01:15:52.300000,0 days 01:15:55.161000,0 days 01:15:54.089000,train,24.0,2.0,83.0,True,0 days 01:15:53.135000,0 days 01:15:53.766000,323.0,631.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [-162  111   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
1978,1978,1978,0 days 01:18:44.200000,0 days 01:18:47.021000,0 days 01:18:45.793000,val,24.0,2.0,83.0,True,0 days 01:18:44.882000,0 days 01:18:45.497000,296.0,615.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [-162  111   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
2088,2088,2088,0 days 01:24:15.400000,0 days 01:24:18.596000,0 days 01:24:17.420000,train,24.0,2.0,83.0,True,0 days 01:24:16.189000,0 days 01:24:17.087000,333.0,898.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [-162  111   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
2105,2105,2105,0 days 01:25:07.200000,0 days 01:25:10.351000,0 days 01:25:09.049000,val,24.0,2.0,83.0,True,0 days 01:25:07.894000,0 days 01:25:08.643000,406.0,749.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [-162  111   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
2185,2185,2185,0 days 01:29:06.200000,0 days 01:29:08.526000,0 days 01:29:07.338000,val,24.0,2.0,83.0,True,0 days 01:29:06.878000,0 days 01:29:06.925000,413.0,47.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [-162  111   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
574,574,574,0 days 00:07:39.200000,0 days 00:07:42.521000,0 days 00:07:41.105000,val,25.0,2.0,84.0,True,0 days 00:07:40.080000,0 days 00:07:40.678000,427.0,598.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69   54    5  101]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",2.0
591,591,591,0 days 00:08:33,0 days 00:08:36.306000,0 days 00:08:34.961000,train,25.0,2.0,84.0,True,0 days 00:08:33.796000,0 days 00:08:34.511000,450.0,715.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69   54    5  101]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",2.0
640,640,640,0 days 00:11:04,0 days 00:11:07.276000,0 days 00:11:05.853000,train,25.0,2.0,84.0,True,0 days 00:11:04.924000,0 days 00:11:05.422000,431.0,498.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69   54    5  101]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",2.0
722,722,722,0 days 00:15:17.400000,0 days 00:15:20.491000,0 days 00:15:19.231000,train,25.0,2.0,84.0,True,0 days 00:15:18.280000,0 days 00:15:18.929000,302.0,649.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69   54    5  101]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",2.0
928,928,928,0 days 00:25:44.500000,0 days 00:25:47.831000,0 days 00:25:46.349000,val,25.0,2.0,84.0,True,0 days 00:25:45.216000,0 days 00:25:45.864000,485.0,648.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69   54    5  101]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",2.0
1078,1078,1078,0 days 00:33:24.200000,0 days 00:33:27.291000,0 days 00:33:25.965000,train,25.0,2.0,84.0,True,0 days 00:33:24.968000,0 days 00:33:25.616000,349.0,648.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69   54    5  101]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",2.0
1268,1268,1268,0 days 00:43:03.600000,0 days 00:43:07.071000,0 days 00:43:05.756000,train,25.0,2.0,84.0,True,0 days 00:43:04.464000,0 days 00:43:05.396000,360.0,932.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69   54    5  101]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",2.0
1357,1357,1357,0 days 00:47:27,0 days 00:47:29.981000,0 days 00:47:28.735000,train,25.0,2.0,84.0,True,0 days 00:47:27.882000,0 days 00:47:28.429000,306.0,547.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69   54    5  101]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",2.0
1638,1638,1638,0 days 01:01:37.300000,0 days 01:01:40.401000,0 days 01:01:39.029000,train,25.0,2.0,84.0,True,0 days 01:01:38.084000,0 days 01:01:38.683000,346.0,599.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69   54    5  101]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",2.0
1753,1753,1753,0 days 01:07:22.300000,0 days 01:07:24.981000,0 days 01:07:23.714000,train,25.0,2.0,84.0,True,0 days 01:07:23.096000,0 days 01:07:23.294000,420.0,198.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69   54    5  101]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",2.0
1916,1916,1916,0 days 01:15:40.200000,0 days 01:15:43.241000,0 days 01:15:41.866000,train,25.0,2.0,84.0,True,0 days 01:15:41.051000,0 days 01:15:41.165000,701.0,114.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69   54    5  101]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",2.0
1983,1983,1983,0 days 01:18:59.400000,0 days 01:19:02.741000,0 days 01:19:01.465000,train,25.0,2.0,84.0,True,0 days 01:19:00.245000,0 days 01:19:01.043000,422.0,798.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69   54    5  101]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",2.0
1985,1985,1985,0 days 01:19:06,0 days 01:19:09.386000,0 days 01:19:07.967000,val,25.0,2.0,84.0,True,0 days 01:19:06.793000,0 days 01:19:07.608000,359.0,815.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69   54    5  101]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",2.0
2386,2386,2386,0 days 01:39:06.600000,0 days 01:39:10.191000,0 days 01:39:08.605000,train,25.0,2.0,84.0,True,0 days 01:39:07.350000,0 days 01:39:08.148000,457.0,798.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69   54    5  101]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",2.0
2389,2389,2389,0 days 01:39:16.300000,0 days 01:39:20.031000,0 days 01:39:18.580000,train,25.0,2.0,84.0,True,0 days 01:39:17.172000,0 days 01:39:18.154000,426.0,982.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69   54    5  101]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",2.0
2418,2418,2418,0 days 01:40:43.600000,0 days 01:40:47.006000,0 days 01:40:45.501000,train,25.0,2.0,84.0,True,0 days 01:40:44.280000,0 days 01:40:45.045000,456.0,765.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69   54    5  101]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",2.0
2426,2426,2426,0 days 01:41:07.600000,0 days 01:41:11.041000,0 days 01:41:09.678000,train,25.0,2.0,84.0,True,0 days 01:41:08.366000,0 days 01:41:09.364000,314.0,998.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69   54    5  101]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",2.0
2554,2554,2554,0 days 01:47:33.900000,0 days 01:47:37.226000,0 days 01:47:35.793000,train,25.0,2.0,84.0,True,0 days 01:47:34.686000,0 days 01:47:35.401000,392.0,715.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69   54    5  101]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",2.0
2645,2645,2645,0 days 01:52:06.600000,0 days 01:52:09.711000,0 days 01:52:08.314000,train,25.0,2.0,84.0,True,0 days 01:52:07.507000,0 days 01:52:07.972000,342.0,465.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69   54    5  101]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",2.0
2692,2692,2692,0 days 01:54:28,0 days 01:54:31.526000,0 days 01:54:30.223000,val,25.0,2.0,84.0,True,0 days 01:54:28.886000,0 days 01:54:29.885000,338.0,999.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69   54    5  101]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",2.0
2732,2732,2732,0 days 01:56:29.500000,0 days 01:56:33.236000,0 days 01:56:31.673000,train,25.0,2.0,84.0,True,0 days 01:56:30.327000,0 days 01:56:31.259000,414.0,932.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69   54    5  101]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",2.0
2867,2867,2867,0 days 02:03:25,0 days 02:03:28.401000,0 days 02:03:26.816000,val,25.0,2.0,84.0,True,0 days 02:03:25.831000,0 days 02:03:25.863000,953.0,32.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69   54    5  101]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",2.0
788,788,788,0 days 00:18:38.700000,0 days 00:18:42.101000,0 days 00:18:40.850000,train,26.0,2.0,85.0,True,0 days 00:18:39.623000,0 days 00:18:40.438000,412.0,815.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [-181   86   10   33]]",1.0
823,823,823,0 days 00:20:28.400000,0 days 00:20:31.241000,0 days 00:20:30.070000,train,26.0,2.0,85.0,True,0 days 00:20:29.085000,0 days 00:20:29.700000,370.0,615.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [-181   86   10   33]]",1.0
877,877,877,0 days 00:23:11.800000,0 days 00:23:14.801000,0 days 00:23:13.562000,train,26.0,2.0,85.0,True,0 days 00:23:12.599000,0 days 00:23:13.097000,465.0,498.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [-181   86   10   33]]",1.0
929,929,929,0 days 00:25:47.900000,0 days 00:25:50.546000,0 days 00:25:49.364000,val,26.0,2.0,85.0,True,0 days 00:25:48.641000,0 days 00:25:48.989000,375.0,348.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [-181   86   10   33]]",1.0
969,969,969,0 days 00:27:52.800000,0 days 00:27:55.891000,0 days 00:27:54.702000,train,26.0,2.0,85.0,True,0 days 00:27:53.510000,0 days 00:27:54.375000,327.0,865.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [-181   86   10   33]]",1.0
1091,1091,1091,0 days 00:34:03.300000,0 days 00:34:06.751000,0 days 00:34:05.181000,val,26.0,2.0,85.0,True,0 days 00:34:04.122000,0 days 00:34:04.787000,394.0,665.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [-181   86   10   33]]",1.0
1140,1140,1140,0 days 00:36:34.800000,0 days 00:36:37.271000,0 days 00:36:36.101000,val,26.0,2.0,85.0,True,0 days 00:36:35.751000,0 days 00:36:35.782000,319.0,31.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [-181   86   10   33]]",1.0
1338,1338,1338,0 days 00:46:31.100000,0 days 00:46:33.876000,0 days 00:46:32.696000,train,26.0,2.0,85.0,True,0 days 00:46:31.813000,0 days 00:46:32.278000,418.0,465.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [-181   86   10   33]]",1.0
1340,1340,1340,0 days 00:46:36.600000,0 days 00:46:39.536000,0 days 00:46:38.311000,val,26.0,2.0,85.0,True,0 days 00:46:37.265000,0 days 00:46:37.897000,414.0,632.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [-181   86   10   33]]",1.0
1521,1521,1521,0 days 00:55:45.100000,0 days 00:55:47.921000,0 days 00:55:46.700000,train,26.0,2.0,85.0,True,0 days 00:55:45.761000,0 days 00:55:46.176000,524.0,415.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [-181   86   10   33]]",1.0
1584,1584,1584,0 days 00:58:56.400000,0 days 00:58:59.531000,0 days 00:58:58.337000,train,26.0,2.0,85.0,True,0 days 00:58:57.350000,0 days 00:58:57.898000,439.0,548.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [-181   86   10   33]]",1.0
1671,1671,1671,0 days 01:03:13.600000,0 days 01:03:16.731000,0 days 01:03:15.482000,train,26.0,2.0,85.0,True,0 days 01:03:14.408000,0 days 01:03:15.140000,342.0,732.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [-181   86   10   33]]",1.0
1721,1721,1721,0 days 01:05:43.700000,0 days 01:05:46.956000,0 days 01:05:45.713000,train,26.0,2.0,85.0,True,0 days 01:05:44.474000,0 days 01:05:45.405000,308.0,931.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [-181   86   10   33]]",1.0
1901,1901,1901,0 days 01:14:54.400000,0 days 01:14:56.956000,0 days 01:14:55.789000,train,26.0,2.0,85.0,True,0 days 01:14:55.353000,0 days 01:14:55.384000,405.0,31.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [-181   86   10   33]]",1.0
1917,1917,1917,0 days 01:15:43.300000,0 days 01:15:46.466000,0 days 01:15:45.244000,val,26.0,2.0,85.0,True,0 days 01:15:44.230000,0 days 01:15:44.812000,432.0,582.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [-181   86   10   33]]",1.0
1946,1946,1946,0 days 01:17:11,0 days 01:17:13.951000,0 days 01:17:12.767000,train,26.0,2.0,85.0,True,0 days 01:17:11.941000,0 days 01:17:12.456000,311.0,515.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [-181   86   10   33]]",1.0
2023,2023,2023,0 days 01:20:59.200000,0 days 01:21:02.241000,0 days 01:21:01.037000,val,26.0,2.0,85.0,True,0 days 01:21:00.120000,0 days 01:21:00.601000,436.0,481.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [-181   86   10   33]]",1.0
2045,2045,2045,0 days 01:22:05.900000,0 days 01:22:08.846000,0 days 01:22:07.629000,train,26.0,2.0,85.0,True,0 days 01:22:06.590000,0 days 01:22:07.138000,491.0,548.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [-181   86   10   33]]",1.0
2241,2241,2241,0 days 01:31:54.100000,0 days 01:31:57.086000,0 days 01:31:55.888000,train,26.0,2.0,85.0,True,0 days 01:31:54.772000,0 days 01:31:55.536000,352.0,764.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [-181   86   10   33]]",1.0
2248,2248,2248,0 days 01:32:13.900000,0 days 01:32:17.056000,0 days 01:32:15.879000,train,26.0,2.0,85.0,True,0 days 01:32:14.553000,0 days 01:32:15.552000,327.0,999.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [-181   86   10   33]]",1.0
2376,2376,2376,0 days 01:38:36.700000,0 days 01:38:39.671000,0 days 01:38:38.494000,train,26.0,2.0,85.0,True,0 days 01:38:37.416000,0 days 01:38:38.180000,314.0,764.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [ -86   -2   11   44]
 [ -56   65   11   26]
